"pFood1" "pFood2" "pFood3" "pFood4" "wFood1" "wFood2" "wFood3" "wFood4" "xFood"
"1947" 59.5621377978107 53.8383838383838 52.0050125313283 58.0310880829016 0.297906602254428 0.171658615136876 0.13365539452496 0.396779388083736 310.5
"1948" 67.5970047651464 55.4393305439331 57.3979591836735 62.0722891566265 0.304507819687212 0.162526832260043 0.137994480220791 0.394970867831953 326.1
"1949" 64 56.140350877193 56.9444444444444 58.4823586273562 0.299777707208638 0.172753255001588 0.143220069863449 0.384248967926326 314.9
"1950" 66.8008048289739 53.8304392236976 57.9427083333333 59.6144089294774 0.316894686605154 0.167674196627426 0.141584473433026 0.373846643334394 314.3
"1951" 74.6666666666667 58.7317073170732 63.3728590250329 67.376966007103 0.306187050359712 0.173237410071942 0.13841726618705 0.382158273381295 347.5
"1952" 74.0320427236315 64.5731108930324 64.8247978436658 67.1922685656155 0.310731297282152 0.184365368450546 0.134771644718409 0.370131689548893 356.9
"1953" 69.9937616968185 62.5363020329138 66.1134163208852 69.6889826041117 0.314461883408072 0.181053811659193 0.133968609865471 0.370515695067265 356.8
"1954" 68.8084840923269 61.582459485224 67.7793904208999 70.6243032329989 0.316681022107379 0.185472293999426 0.134079816250359 0.363766867642837 348.3
"1955" 64.7023086269745 62.5 68.6676427525622 70.0431034482759 0.302642796248934 0.194657573174197 0.133276499005399 0.369423131571469 351.9
"1956" 61.8343195266272 65.6307129798903 69.76401179941 71.1864406779661 0.291899441340782 0.200558659217877 0.132122905027933 0.375418994413408 358
"1957" 66.9741697416974 65.3948535936114 72.4679029957204 72.0740337506805 0.297703663203937 0.201476216511755 0.138873701476217 0.361946418808092 365.8
"1958" 73.312101910828 69.9721964782206 73.8129496402878 70.5944239873751 0.306035628822122 0.200744482850306 0.136399893645307 0.356819994682265 376.1
"1959" 70.5340699815838 68.8770999115827 74.4740532959327 69.7662337662338 0.302209363492898 0.204892162019989 0.139663335086796 0.353235139400316 380.2
"1960" 69.5945945945946 70.6083976006855 75.8273381294964 71.2901580826109 0.291859866048429 0.212261720762494 0.13575476558475 0.360123647604328 388.2
"1961" 69.8228466707392 70.9760273972603 77.5659824046921 73.3887733887734 0.292103245591618 0.211857909532328 0.135190391004345 0.36084845387171 391.3
"1962" 71.5151515151515 71.4642262895175 79.295154185022 72.5229826353422 0.295073768442111 0.214803700925231 0.13503375843961 0.355088772193048 399.9
"1963" 70.3682057276447 75.5671902268761 80.3206997084548 73.692152917505 0.294664708761625 0.211943220753793 0.134850709740578 0.358541360744004 408.6
"1964" 69.2962542565267 78.4535186794092 80.5949008498584 75.9938048528653 0.293157262905162 0.216806722689076 0.136614645858343 0.353421368547419 416.5
"1965" 73.8219895287958 78.3783783783784 81.8688981868898 75.7164404223228 0.295804195804196 0.216317016317016 0.136829836829837 0.351048951048951 429
"1966" 80.1812004530011 80.0833333333333 85.1744186046512 79.3120638085743 0.310935441370224 0.211023276240668 0.128678085199824 0.349363197189284 455.4
"1967" 78.1301257517769 80.0323362974939 87.2602739726027 82.4847250509165 0.305603079555175 0.211719418306245 0.13622754491018 0.3464499572284 467.6
"1968" 79.7650827549386 86.3219349457882 87.4831763122477 85.1870324189526 0.305709023941068 0.211786372007366 0.133005934110906 0.349498669940659 488.7
"1969" 86.6171003717472 87.3983739837398 90.0689655172414 89.508032128514 0.317191754181252 0.209062621548036 0.126993387786853 0.346752236483858 514.2
"1970" 90.9984480082773 90.7108239095315 94.922425952045 96.3488843813387 0.322456461961503 0.205866177818515 0.123373052245646 0.348304307974335 545.5
"1971" 91.2867274569402 95.272435897436 99.3377483443709 100.385250412768 0.323809523809524 0.213656783468104 0.134770889487871 0.327762803234501 556.5
"1972" 100 100 100 100 0.336286201022146 0.203236797274276 0.126575809199319 0.333901192504259 587
"1973" 125.321888412017 114.013266998342 111.305518169583 106.109481915934 0.348188999850946 0.204948576538977 0.123267252943807 0.323595170666269 670.9
"1974" 127.997967479675 132.646048109966 144.771723122239 128.613714849531 0.329151966549066 0.201750947340912 0.128446360904221 0.340650725205802 765.3
"1975" 139.105564222569 136.850649350649 161.071932299013 143.362831858407 0.32396754269105 0.204190383916677 0.138306891122684 0.333535182269589 825.7
"1976" 140.243309002433 140.31007751938 157.547169811321 158.724832214765 0.331302448557305 0.20806989309116 0.134383262443959 0.326244395907575 869.9
"1977" 139.442815249267 153.280632411067 160.079575596817 181.422440220723 0.31848626925653 0.216454565751284 0.134739897298504 0.330319267693682 895.8
"1978" 162.705941088367 170.359052711994 174.266666666667 185.798467884502 0.327570610111569 0.22414312996281 0.13136998693336 0.316916272992261 994.9
